id,population_density
60291.0,82215.9
60292.0,82215.9
60293.0,82215.9
60294.0,82215.9
60295.0,82215.9
60296.0,68058.9
60297.0,49860.2
60298.0,49860.2
60299.0,49860.2
60302.0,49860.2
60303.0,49860.2
60304.0,49860.2
60305.0,49860.2
60306.0,49860.2
60307.0,49860.2
60308.0,49860.2
60309.0,49860.2
60310.0,49860.2
60311.0,49860.2
60312.0,49860.2
60313.0,49860.2
60314.0,49860.2
60315.0,49860.2
60316.0,49860.2
60317.0,49860.2
60318.0,45618.8
60320.0,57987.2
60322.0,57987.2
60323.0,57987.2
60324.0,57987.2
60325.0,57987.2
60326.0,57987.2
60327.0,57987.2
60328.0,57987.2
60329.0,39908.0
60330.0,39908.0
60331.0,39908.0
60332.0,39908.0
60333.0,39908.0
60334.0,39908.0
60335.0,39908.0
60336.0,39908.0
60337.0,39908.0
60338.0,39908.0
60339.0,39908.0
60340.0,39908.0
60341.0,39908.0
60342.0,39908.0
60343.0,39908.0
60344.0,39908.0
60345.0,39908.0
60346.0,39908.0
60348.0,39908.0
60349.0,39908.0
60350.0,39908.0
60351.0,39908.0
60352.0,39908.0
60353.0,39908.0
60354.0,39908.0
60356.0,39908.0
60357.0,39908.0
60358.0,39908.0
60360.0,39908.0
60361.0,57987.2
60362.0,57987.2
60363.0,39908.0
60364.0,57987.2
60365.0,57987.2
60366.0,57987.2
60367.0,39908.0
60368.0,39908.0
60369.0,39908.0
60370.0,39908.0
60371.0,39908.0
60372.0,39908.0
60373.0,39908.0
60374.0,39908.0
60375.0,39908.0
60376.0,39908.0
60377.0,57987.2
60378.0,57987.2
60379.0,57987.2
60380.0,57987.2
60381.0,57987.2
60382.0,57987.2
60383.0,57987.2
60384.0,57987.2
60385.0,57987.2
60386.0,57987.2
60387.0,57987.2
60388.0,57987.2
60389.0,57987.2
60390.0,57987.2
60391.0,39908.0
60392.0,39908.0
60393.0,57987.2
60394.0,57987.2
60395.0,57987.2
60396.0,57987.2
60397.0,57987.2
60398.0,57987.2
60399.0,57987.2
60400.0,57987.2
60401.0,57987.2
60402.0,57987.2
60403.0,57987.2
60404.0,57987.2
60405.0,57987.2
60406.0,57987.2
60407.0,57987.2
60408.0,57987.2
60409.0,57987.2
60410.0,57987.2
60411.0,57987.2
60412.0,57987.2
60413.0,57987.2
60414.0,57987.2
60415.0,57987.2
60416.0,39908.0
60417.0,39908.0
60418.0,21534.9
60419.0,39908.0
60420.0,39908.0
60421.0,39908.0
60422.0,39908.0
60423.0,39908.0
60424.0,39908.0
60425.0,39908.0
60426.0,39908.0
60427.0,39908.0
60428.0,39908.0
60429.0,21534.9
60430.0,21534.9
60431.0,21534.9
60432.0,21534.9
60433.0,21534.9
60434.0,21534.9
60435.0,21534.9
60436.0,21534.9
60437.0,21534.9
60438.0,21534.9
60439.0,39908.0
60440.0,39908.0
60441.0,21534.9
60442.0,21534.9
60443.0,39908.0
60444.0,21534.9
60445.0,39908.0
60446.0,21534.9
60447.0,39908.0
60448.0,21534.9
60449.0,21534.9
60450.0,21534.9
60451.0,57987.2
60452.0,57987.2
60453.0,57987.2
60454.0,57987.2
60455.0,57987.2
60456.0,57987.2
60458.0,57987.2
60459.0,21534.9
60460.0,21534.9
60461.0,21534.9
60462.0,21534.9
60463.0,21534.9
60464.0,21534.9
60465.0,39908.0
60466.0,21534.9
60467.0,21534.9
60468.0,21534.9
60469.0,21534.9
60470.0,21534.9
60471.0,21534.9
60472.0,21534.9
60473.0,21534.9
60474.0,21534.9
60475.0,21534.9
60476.0,21534.9
60477.0,21534.9
60478.0,21534.9
60479.0,57987.2
60481.0,60559.1
60483.0,57987.2
60484.0,60559.1
60485.0,60559.1
60486.0,57987.2
60487.0,60559.1
60488.0,55400.8
60489.0,57987.2
60490.0,57987.2
60491.0,57987.2
60492.0,57987.2
60493.0,57987.2
60494.0,57987.2
60495.0,57987.2
60496.0,57987.2
60497.0,55400.8
60498.0,55400.8
60499.0,55400.8
60500.0,57987.2
60501.0,55400.8
60502.0,55400.8
60503.0,55400.8
60504.0,55400.8
60505.0,55400.8
60506.0,55400.8
60507.0,55400.8
60508.0,55400.8
60509.0,55400.8
60510.0,55400.8
60511.0,55400.8
60512.0,55400.8
60513.0,55400.8
60514.0,55400.8
60515.0,55400.8
60516.0,55400.8
60517.0,21534.9
60519.0,21534.9
60521.0,21534.9
60522.0,11820.8
60523.0,11820.8
60525.0,11820.8
60526.0,11820.8
60527.0,11820.8
60528.0,21534.9
60529.0,21534.9
60531.0,21534.9
60532.0,21534.9
60533.0,21534.9
60535.0,21534.9
60536.0,86656.0
60537.0,86656.0
60539.0,86656.0
60540.0,86656.0
60541.0,86656.0
60543.0,86656.0
60545.0,86656.0
60546.0,86656.0
60550.0,86656.0
60551.0,9268.2
60552.0,9268.2
60553.0,86656.0
60555.0,9268.2
60556.0,9268.2
60557.0,9268.2
60558.0,21534.9
60559.0,21534.9
60560.0,21534.9
60561.0,21534.9
60562.0,9268.2
60563.0,9268.2
60564.0,9268.2
60565.0,9268.2
60566.0,9268.2
60567.0,9268.2
60568.0,9268.2
60569.0,9268.2
60570.0,9268.2
60571.0,9268.2
60572.0,9268.2
60573.0,86656.0
60574.0,9268.2
296469.0,9268.2
60576.0,9268.2
296468.0,9268.2
60579.0,49860.2
60580.0,49860.2
60581.0,49860.2
60582.0,49860.2
60583.0,49860.2
60584.0,9268.2
60585.0,9268.2
60586.0,9268.2
60587.0,9268.2
60588.0,9268.2
60589.0,9268.2
60590.0,9268.2
60591.0,9268.2
60592.0,9268.2
60593.0,9268.2
60594.0,9268.2
60595.0,9268.2
60596.0,9268.2
60597.0,9268.2
60598.0,9268.2
60599.0,9268.2
60600.0,9268.2
60601.0,9268.2
60602.0,9268.2
60603.0,9268.2
60604.0,9268.2
60605.0,9268.2
60606.0,9268.2
60607.0,9268.2
60608.0,9268.2
60609.0,9268.2
60610.0,49860.2
60611.0,44344.0
60612.0,44344.0
60613.0,21534.9
60614.0,68090.0
60616.0,21534.9
60617.0,9268.2
60618.0,68090.0
60619.0,68090.0
60620.0,9268.2
60621.0,9268.2
60622.0,9268.2
60623.0,9268.2
60624.0,9268.2
60625.0,9268.2
60626.0,9268.2
60627.0,68090.0
60629.0,9268.2
60630.0,9268.2
60631.0,9268.2
60632.0,68090.0
60633.0,68090.0
60634.0,68090.0
60635.0,9268.2
60636.0,9268.2
60637.0,68090.0
60638.0,68090.0
60639.0,68090.0
60640.0,9268.2
60641.0,9268.2
60642.0,9268.2
60643.0,9268.2
60644.0,9268.2
60645.0,9268.2
60646.0,68090.0
60648.0,68090.0
60649.0,68090.0
60651.0,11820.8
60652.0,11820.8
60653.0,11820.8
60654.0,11820.8
60656.0,68090.0
60657.0,68090.0
60658.0,68090.0
60659.0,68090.0
60660.0,68090.0
60661.0,68090.0
60662.0,68090.0
60663.0,68090.0
60664.0,68090.0
60665.0,68090.0
60666.0,68090.0
60667.0,68090.0
60668.0,68090.0
60669.0,68090.0
60670.0,68090.0
60671.0,68090.0
60672.0,68090.0
60673.0,68090.0
60674.0,68090.0
60675.0,68090.0
60676.0,68090.0
60677.0,68090.0
60678.0,68090.0
60679.0,68090.0
60680.0,68090.0
60681.0,68090.0
60682.0,68090.0
60683.0,68090.0
60684.0,68090.0
60685.0,68090.0
60686.0,68090.0
60687.0,68090.0
60688.0,68090.0
60689.0,68090.0
60690.0,68090.0
60691.0,68090.0
60692.0,68090.0
60693.0,68090.0
60694.0,68090.0
60695.0,68090.0
60696.0,9268.2
60698.0,9268.2
60699.0,9268.2
60700.0,9268.2
60701.0,9268.2
60702.0,9268.2
60703.0,9268.2
60704.0,44344.0
60705.0,9268.2
60706.0,44344.0
60707.0,44344.0
60708.0,44344.0
60709.0,44344.0
60710.0,44344.0
60711.0,44344.0
60712.0,68090.0
60713.0,9268.2
60714.0,68090.0
60715.0,68090.0
60716.0,68090.0
60717.0,68090.0
60718.0,68090.0
60719.0,68090.0
60720.0,44344.0
60721.0,68090.0
60722.0,44344.0
60723.0,44344.0
60724.0,44344.0
60725.0,44344.0
60726.0,53801.6
60727.0,44344.0
60728.0,44344.0
60729.0,44344.0
60730.0,44344.0
60854.0,54427.5
60855.0,54427.5
60856.0,54427.5
60859.0,54427.5
60860.0,54427.5
60862.0,56986.1
60863.0,56986.1
60864.0,56986.1
60865.0,56986.1
60866.0,56986.1
60867.0,56986.1
60869.0,56986.1
60870.0,56986.1
60871.0,54427.5
60872.0,54427.5
60873.0,56986.1
60874.0,56986.1
60875.0,56986.1
60876.0,56986.1
60879.0,56986.1
60881.0,56986.1
60882.0,56986.1
60883.0,56986.1
60884.0,53018.6
61055.0,54427.5
61056.0,56986.1
61057.0,56986.1
61058.0,56986.1
61059.0,56986.1
61060.0,56986.1
61061.0,56986.1
61062.0,56986.1
61063.0,56986.1
61064.0,56986.1
61065.0,56986.1
61066.0,56986.1
61067.0,56986.1
61068.0,56986.1
61069.0,56986.1
61070.0,56986.1
61071.0,313.6
61072.0,313.6
61073.0,313.6
61074.0,313.6
61075.0,313.6
61076.0,313.6
61077.0,313.6
61078.0,313.6
61079.0,313.6
61080.0,313.6
61081.0,313.6
61082.0,313.6
61083.0,313.6
61084.0,313.6
61085.0,313.6
61086.0,313.6
61087.0,313.6
61088.0,56986.1
61089.0,313.6
61090.0,313.6
61091.0,313.6
61092.0,313.6
61093.0,123875.9
61094.0,123875.9
61095.0,123875.9
61096.0,123875.9
61097.0,123875.9
61098.0,123875.9
61099.0,123875.9
61100.0,123875.9
61101.0,123875.9
61103.0,123875.9
61104.0,56986.1
61105.0,123875.9
61106.0,123875.9
61107.0,123875.9
61108.0,123875.9
61109.0,123875.9
61110.0,123875.9
61112.0,123875.9
61114.0,123875.9
61115.0,123875.9
61116.0,123875.9
61117.0,123875.9
61118.0,123875.9
61119.0,123875.9
61120.0,123875.9
61121.0,123875.9
61122.0,123875.9
61123.0,123875.9
61124.0,123875.9
61125.0,313.6
61126.0,313.6
61127.0,313.6
61128.0,313.6
61129.0,313.6
61130.0,313.6
61131.0,313.6
61132.0,313.6
61133.0,313.6
61134.0,313.6
61135.0,313.6
61136.0,313.6
61137.0,313.6
61138.0,313.6
61139.0,313.6
61140.0,313.6
61141.0,313.6
61142.0,68058.9
61144.0,313.6
61145.0,123875.9
61146.0,123875.9
61148.0,123875.9
61149.0,123875.9
61150.0,123875.9
61151.0,123875.9
61152.0,123875.9
61153.0,123875.9
61154.0,123875.9
61155.0,123875.9
61156.0,123875.9
61157.0,123875.9
61158.0,123875.9
61159.0,123875.9
61161.0,53018.6
61162.0,123875.9
61163.0,123875.9
61164.0,123875.9
61165.0,123875.9
61166.0,123875.9
61167.0,123875.9
61169.0,123875.9
61170.0,123875.9
61172.0,123875.9
61173.0,123875.9
61174.0,123875.9
61175.0,123875.9
61176.0,123875.9
61177.0,123875.9
61178.0,123875.9
61179.0,123875.9
61180.0,123875.9
61182.0,123875.9
61183.0,123875.9
61184.0,123875.9
61185.0,123875.9
61186.0,123875.9
61187.0,123875.9
61188.0,123875.9
61189.0,123875.9
61190.0,123875.9
61191.0,123875.9
61192.0,123875.9
61194.0,123875.9
61195.0,123875.9
61196.0,123875.9
61197.0,123875.9
61198.0,123875.9
61199.0,123875.9
61200.0,123875.9
61201.0,123875.9
61202.0,123875.9
61203.0,123875.9
61204.0,123875.9
61205.0,123875.9
61206.0,123875.9
61207.0,123875.9
61208.0,123875.9
61209.0,123875.9
61211.0,123875.9
61212.0,123875.9
61213.0,69066.6
61214.0,123875.9
61215.0,69066.6
61216.0,69066.6
61217.0,69066.6
61218.0,69066.6
61220.0,69066.6
61221.0,123875.9
61223.0,69066.6
61225.0,69066.6
61226.0,69066.6
61227.0,69066.6
61228.0,69066.6
61229.0,69066.6
61230.0,69066.6
61231.0,69066.6
61232.0,69066.6
61233.0,69066.6
61234.0,69066.6
61235.0,69066.6
61236.0,68058.9
61237.0,68058.9
61238.0,68058.9
61239.0,68058.9
61240.0,68058.9
61241.0,68058.9
61242.0,68058.9
61243.0,68058.9
61244.0,68058.9
61245.0,68058.9
61246.0,68058.9
61247.0,82215.9
61248.0,82215.9
61249.0,82215.9
61250.0,82215.9
61251.0,82215.9
61253.0,82215.9
61254.0,82215.9
61255.0,82215.9
61256.0,82215.9
61257.0,82215.9
61258.0,82215.9
61259.0,82215.9
61260.0,82215.9
61261.0,82215.9
61262.0,82215.9
61263.0,82215.9
61264.0,82215.9
61265.0,82215.9
61266.0,82215.9
61267.0,82215.9
61269.0,82215.9
61270.0,82215.9
61271.0,82215.9
61272.0,123875.9
61273.0,82215.9
61274.0,82215.9
61275.0,108864.6
61276.0,108864.6
61277.0,108864.6
61278.0,108864.6
61279.0,108864.6
61280.0,82215.9
61281.0,82215.9
61282.0,82215.9
61283.0,82215.9
61285.0,82215.9
61286.0,82215.9
61287.0,82215.9
61289.0,82215.9
61290.0,82215.9
61291.0,108864.6
61292.0,108864.6
61293.0,108864.6
61294.0,82215.9
61295.0,108864.6
61296.0,108864.6
61298.0,49860.2
61299.0,82215.9
61300.0,82215.9
61302.0,49860.2
61304.0,108864.6
61306.0,108864.6
61307.0,108864.6
61310.0,108864.6
61311.0,108864.6
61312.0,108864.6
61313.0,108864.6
61314.0,108864.6
61315.0,132095.7
61316.0,108864.6
61317.0,132095.7
61320.0,132095.7
61321.0,132095.7
61322.0,108864.6
61323.0,108864.6
61324.0,108864.6
61325.0,108864.6
61327.0,132095.7
61328.0,132095.7
61330.0,132095.7
61331.0,132095.7
61332.0,146955.3
61333.0,132095.7
61335.0,132095.7
61336.0,123875.9
61337.0,123875.9
61338.0,108864.6
61340.0,123875.9
61342.0,129548.9
61343.0,132095.7
61344.0,129548.9
61345.0,132095.7
61346.0,69066.6
61347.0,69066.6
61348.0,129548.9
61349.0,129548.9
61350.0,129548.9
61351.0,69066.6
61352.0,69066.6
61353.0,69066.6
61354.0,69066.6
61355.0,129548.9
61356.0,69066.6
61357.0,129548.9
61358.0,129548.9
61359.0,129548.9
61360.0,129548.9
61361.0,129548.9
61362.0,129548.9
61363.0,129548.9
61364.0,129548.9
61365.0,129548.9
61366.0,129548.9
61367.0,129548.9
61368.0,129548.9
61369.0,129548.9
61370.0,129548.9
61371.0,129548.9
61372.0,129548.9
61374.0,146955.3
61375.0,132095.7
61376.0,132095.7
61378.0,146955.3
61381.0,146955.3
61382.0,146955.3
61384.0,146955.3
61386.0,146955.3
61387.0,146955.3
61388.0,132677.4
61389.0,146955.3
61390.0,132677.4
61391.0,132677.4
61392.0,129548.9
61394.0,132677.4
61395.0,129548.9
61398.0,129548.9
61399.0,129548.9
61402.0,69066.6
61403.0,69066.6
61406.0,69066.6
61407.0,69066.6
61408.0,69066.6
61409.0,69066.6
61410.0,69066.6
61411.0,69066.6
61412.0,69066.6
61413.0,69066.6
61414.0,69066.6
61416.0,69066.6
61417.0,69066.6
61426.0,129548.9
61427.0,129548.9
61428.0,129548.9
61429.0,129548.9
61430.0,129548.9
61431.0,129548.9
61432.0,129548.9
61433.0,129548.9
61434.0,129548.9
61435.0,129548.9
61436.0,129548.9
61437.0,129548.9
61438.0,129548.9
61439.0,129548.9
61440.0,129548.9
61441.0,129548.9
61442.0,129548.9
61443.0,129548.9
61444.0,129548.9
61445.0,129548.9
61446.0,129548.9
61447.0,129548.9
61448.0,129548.9
61449.0,129548.9
61450.0,129548.9
61451.0,129548.9
61452.0,115461.7
61453.0,115461.7
61454.0,115461.7
61455.0,115461.7
61456.0,115461.7
61457.0,115461.7
61458.0,115461.7
61459.0,115461.7
61460.0,115461.7
61461.0,129548.9
61462.0,72357.3
61463.0,72357.3
61464.0,72357.3
61465.0,72357.3
61466.0,72357.3
61467.0,72357.3
61469.0,72357.3
61470.0,72357.3
61471.0,72357.3
61472.0,72357.3
61474.0,72357.3
61475.0,72357.3
61476.0,72357.3
61478.0,72357.3
61480.0,72357.3
61482.0,72357.3
61483.0,72357.3
61484.0,90523.6
61485.0,72357.3
61486.0,90523.6
61487.0,72357.3
61488.0,49860.2
61489.0,49860.2
61490.0,49860.2
61491.0,110137.5
61492.0,49860.2
61495.0,110137.5
61497.0,110137.5
61499.0,49860.2
61500.0,49860.2
61501.0,49860.2
61503.0,49860.2
61505.0,110137.5
61506.0,49860.2
61507.0,49860.2
61508.0,110137.5
61509.0,110137.5
61516.0,146955.3
61519.0,146955.3
61525.0,110137.5
61528.0,110137.5
61529.0,110137.5
61530.0,110137.5
61531.0,132677.4
61532.0,132677.4
61535.0,132677.4
61536.0,132677.4
61537.0,146955.3
61538.0,146955.3
61539.0,146955.3
61540.0,146955.3
61541.0,132677.4
61542.0,132677.4
61543.0,132677.4
61544.0,146955.3
61545.0,146955.3
61546.0,132677.4
61547.0,132677.4
61548.0,132677.4
61549.0,132677.4
61550.0,132677.4
61551.0,132677.4
61552.0,132677.4
61553.0,132677.4
61554.0,132677.4
61555.0,132677.4
61556.0,132677.4
61557.0,132677.4
61558.0,132677.4
61559.0,132677.4
61560.0,132677.4
61561.0,132677.4
61562.0,132677.4
61564.0,132677.4
61565.0,132677.4
61566.0,132677.4
61567.0,132677.4
61568.0,132677.4
61569.0,132677.4
61570.0,132677.4
61571.0,132677.4
61572.0,132677.4
61573.0,132677.4
61574.0,132677.4
61575.0,132677.4
61576.0,132677.4
61577.0,94363.1
61578.0,132677.4
61579.0,132677.4
61582.0,132677.4
61583.0,132677.4
61584.0,94363.1
61585.0,94363.1
61586.0,94363.1
61587.0,94363.1
61588.0,94363.1
61589.0,94363.1
61590.0,94363.1
61592.0,94363.1
61593.0,94363.1
61595.0,132677.4
61597.0,132677.4
61601.0,132677.4
61603.0,132677.4
61605.0,132677.4
61606.0,132677.4
61608.0,132677.4
61609.0,132677.4
61610.0,132677.4
61611.0,132677.4
61612.0,132677.4
61613.0,132677.4
61614.0,132677.4
61615.0,132677.4
61616.0,132677.4
61618.0,132677.4
61619.0,132677.4
61621.0,132677.4
61622.0,132677.4
61623.0,94363.1
61624.0,132677.4
61627.0,94363.1
61629.0,132677.4
61630.0,94363.1
61631.0,94363.1
61632.0,94363.1
61633.0,94363.1
61634.0,94363.1
61636.0,94363.1
61638.0,94363.1
61639.0,94363.1
61640.0,94363.1
61641.0,94363.1
61642.0,94363.1
61643.0,94363.1
61645.0,94363.1
61646.0,94363.1
61647.0,94363.1
61648.0,94363.1
61651.0,94363.1
61652.0,94363.1
61653.0,94363.1
61654.0,94363.1
61656.0,94363.1
61657.0,44344.0
61658.0,44344.0
61659.0,44344.0
61660.0,44344.0
61661.0,44344.0
61662.0,44344.0
61663.0,43215.0
61664.0,43215.0
61665.0,44344.0
61666.0,44344.0
61667.0,44344.0
61668.0,44344.0
61669.0,44344.0
61670.0,44344.0
61671.0,44344.0
61672.0,44344.0
61673.0,43215.0
61674.0,43215.0
61675.0,43215.0
61676.0,43215.0
61677.0,53801.6
61678.0,43215.0
61679.0,43215.0
61680.0,43215.0
61681.0,43215.0
61682.0,94363.1
61683.0,94363.1
61684.0,94363.1
61687.0,94363.1
61689.0,24895.7
61690.0,24895.7
61696.0,24895.7
61697.0,24895.7
61698.0,24895.7
61699.0,24895.7
61700.0,24895.7
61701.0,24895.7
61702.0,24895.7
61703.0,115461.7
61704.0,115461.7
61705.0,115461.7
61706.0,115461.7
61707.0,115461.7
61708.0,94363.1
61710.0,115461.7
61711.0,94363.1
61712.0,94363.1
61713.0,115461.7
61714.0,115461.7
61715.0,115461.7
61716.0,115461.7
61717.0,115461.7
61718.0,115461.7
61719.0,115461.7
61720.0,115461.7
61721.0,115461.7
61722.0,115461.7
61723.0,115461.7
61724.0,115461.7
61725.0,72357.3
61726.0,115461.7
61727.0,72357.3
61728.0,72357.3
61729.0,72357.3
61732.0,72357.3
61734.0,72357.3
61735.0,94363.1
61736.0,94363.1
61737.0,94363.1
61738.0,94363.1
61739.0,115461.7
61740.0,94363.1
61741.0,94363.1
61742.0,94363.1
61743.0,94363.1
61744.0,94363.1
61745.0,94363.1
61746.0,94363.1
61747.0,94363.1
61748.0,94363.1
61749.0,94363.1
61750.0,115461.7
61752.0,68340.7
61754.0,72357.3
61755.0,115461.7
61756.0,115461.7
61757.0,68340.7
61758.0,68340.7
61759.0,68340.7
61761.0,68340.7
61763.0,68340.7
61764.0,72357.3
61765.0,72357.3
61767.0,72357.3
61768.0,72357.3
61769.0,90523.6
61770.0,72357.3
61771.0,72357.3
61772.0,90523.6
61773.0,90523.6
61774.0,90523.6
61775.0,90523.6
61776.0,90523.6
61777.0,90523.6
61778.0,90523.6
61779.0,105863.1
61780.0,105863.1
61781.0,105863.1
61782.0,105863.1
61783.0,105863.1
61784.0,105863.1
61785.0,105863.1
61786.0,105863.1
61787.0,68340.7
61788.0,68340.7
61789.0,68340.7
61790.0,68340.7
61791.0,68340.7
61792.0,68340.7
61793.0,105863.1
61794.0,68340.7
61795.0,105863.1
61796.0,105863.1
61797.0,105863.1
61798.0,105863.1
61799.0,90523.6
61800.0,90523.6
61801.0,90523.6
61802.0,105863.1
61803.0,105863.1
61804.0,105863.1
61805.0,105863.1
61806.0,105863.1
61807.0,56042.6
61808.0,56042.6
61809.0,24895.7
61810.0,24895.7
61811.0,24895.7
61813.0,24895.7
61814.0,24895.7
61819.0,24895.7
61824.0,24895.7
61825.0,24895.7
61826.0,24895.7
61827.0,24895.7
61828.0,24895.7
61830.0,68340.7
61831.0,68340.7
61832.0,68340.7
61833.0,68340.7
61834.0,24895.7
61835.0,68340.7
61836.0,68340.7
61837.0,68340.7
61838.0,68340.7
61839.0,68340.7
61840.0,24895.7
61841.0,68340.7
61842.0,68340.7
61843.0,68340.7
61844.0,68340.7
61845.0,68340.7
61846.0,68340.7
61847.0,68340.7
61848.0,68340.7
61849.0,68340.7
61850.0,68340.7
61852.0,68340.7
61853.0,68340.7
61854.0,24895.7
61855.0,24895.7
61858.0,24895.7
61859.0,24895.7
61860.0,24895.7
61862.0,24895.7
61864.0,24895.7
61865.0,24895.7
61866.0,24895.7
61867.0,24895.7
61868.0,24895.7
61869.0,24895.7
61870.0,24895.7
61871.0,24895.7
61872.0,24895.7
61873.0,24895.7
61874.0,24895.7
61875.0,24895.7
61877.0,24895.7
61878.0,24895.7
61879.0,24895.7
61880.0,24895.7
61881.0,24895.7
61882.0,24895.7
61883.0,24895.7
61884.0,24895.7
61885.0,24895.7
61886.0,24895.7
61887.0,24895.7
61888.0,24895.7
61889.0,68340.7
61891.0,37176.2
61892.0,37176.2
61893.0,37176.2
61894.0,68340.7
61895.0,68340.7
61896.0,68340.7
61897.0,68340.7
61898.0,68340.7
61900.0,68340.7
61901.0,68340.7
61902.0,37176.2
61903.0,68340.7
61904.0,68340.7
61905.0,68340.7
61909.0,37176.2
61910.0,37176.2
61911.0,37176.2
61912.0,37176.2
61913.0,37176.2
61914.0,37176.2
61915.0,37176.2
61916.0,37176.2
61917.0,37176.2
61919.0,37176.2
61920.0,37176.2
61921.0,37176.2
61922.0,37176.2
61923.0,37176.2
61924.0,37176.2
61925.0,37176.2
61926.0,37176.2
61927.0,37176.2
61928.0,37176.2
61929.0,37176.2
61930.0,68340.7
61931.0,68340.7
61932.0,68340.7
61933.0,68340.7
61934.0,68340.7
61935.0,68340.7
61936.0,68340.7
61937.0,68340.7
61938.0,68340.7
61939.0,68340.7
61940.0,68340.7
61941.0,68340.7
61942.0,68340.7
61943.0,68340.7
61944.0,68340.7
61945.0,68340.7
61946.0,68340.7
61947.0,68340.7
61948.0,68340.7
61949.0,68340.7
61950.0,68340.7
61951.0,68340.7
61952.0,68340.7
61953.0,68340.7
61955.0,68340.7
61956.0,47063.6
61957.0,47063.6
61958.0,105863.1
61959.0,105863.1
61960.0,56042.6
61961.0,56042.6
61962.0,105863.1
61963.0,56042.6
61964.0,56042.6
61965.0,56042.6
61966.0,56042.6
61967.0,47063.6
61971.0,56042.6
61972.0,68340.7
61973.0,47063.6
61975.0,68340.7
61976.0,47063.6
61977.0,47063.6
61978.0,47063.6
61979.0,47063.6
61980.0,47063.6
61982.0,47063.6
61984.0,47063.6
61985.0,47063.6
61986.0,47063.6
61987.0,47063.6
61988.0,47063.6
61989.0,47063.6
61990.0,47063.6
61991.0,47063.6
61992.0,37176.2
61995.0,47063.6
61996.0,47063.6
61997.0,47063.6
61998.0,47063.6
61999.0,47063.6
62000.0,47063.6
62001.0,56042.6
62002.0,56042.6
62007.0,47063.6
62008.0,47063.6
62010.0,47063.6
62012.0,47063.6
62060.0,90523.6
62061.0,90523.6
62062.0,89842.8
62063.0,90523.6
62065.0,90523.6
62066.0,56042.6
62067.0,89842.8
62068.0,89842.8
62069.0,89842.8
62070.0,89842.8
62071.0,89842.8
62072.0,89842.8
62073.0,89842.8
62074.0,89842.8
62075.0,89842.8
62076.0,89842.8
62077.0,89842.8
62078.0,89842.8
62079.0,56042.6
62080.0,56042.6
62081.0,56042.6
62082.0,56042.6
62083.0,56042.6
62084.0,56042.6
62085.0,56042.6
62086.0,89842.8
62087.0,89842.8
62088.0,89842.8
62089.0,89842.8
62090.0,89842.8
62091.0,89842.8
62092.0,89842.8
62093.0,89842.8
62094.0,89842.8
62095.0,89842.8
62096.0,89842.8
62097.0,89842.8
62098.0,89842.8
62103.0,89842.8
62104.0,89842.8
62105.0,100108.6
62111.0,89842.8
62114.0,89842.8
62116.0,100108.6
62117.0,100108.6
62119.0,100108.6
62120.0,100108.6
62122.0,100108.6
62123.0,100108.6
62126.0,100108.6
62130.0,100108.6
62132.0,100108.6
62136.0,100108.6
62139.0,100108.6
62140.0,100108.6
62141.0,56042.6
62142.0,56042.6
62143.0,56042.6
62144.0,56042.6
62145.0,56042.6
62146.0,56042.6
62147.0,56042.6
62148.0,56042.6
62149.0,56042.6
62150.0,56042.6
62151.0,56042.6
62152.0,56042.6
62153.0,56042.6
62154.0,56042.6
62155.0,56042.6
62156.0,56042.6
62158.0,56042.6
62159.0,47063.6
62161.0,56042.6
62162.0,56042.6
62163.0,56042.6
62164.0,56042.6
62166.0,56042.6
62167.0,56042.6
62168.0,89842.8
62169.0,89842.8
62170.0,89842.8
62171.0,89842.8
62172.0,89842.8
62173.0,89842.8
62174.0,89842.8
62175.0,89842.8
62176.0,89842.8
62177.0,56042.6
62178.0,56042.6
62179.0,89842.8
62180.0,89842.8
62181.0,89842.8
62182.0,89842.8
62183.0,89842.8
62184.0,89842.8
62185.0,56042.6
62186.0,100108.6
62187.0,47063.6
62188.0,56042.6
62191.0,56042.6
62192.0,56042.6
62193.0,56042.6
62195.0,56042.6
62196.0,56042.6
62197.0,76427.7
62199.0,76427.7
62201.0,47063.6
62202.0,47063.6
62203.0,56042.6
62204.0,76427.7
62205.0,76427.7
62206.0,76427.7
62207.0,76427.7
62208.0,76427.7
62209.0,76427.7
62210.0,56042.6
62211.0,100108.6
62212.0,56042.6
62220.0,76427.7
62221.0,76427.7
62222.0,76427.7
62223.0,76427.7
62224.0,76427.7
62227.0,76427.7
62228.0,76427.7
62232.0,85787.3
62233.0,76427.7
62234.0,76427.7
62236.0,100108.6
62237.0,100108.6
62239.0,100108.6
62240.0,100108.6
62241.0,100108.6
62242.0,100108.6
62243.0,100108.6
62245.0,100108.6
62246.0,100108.6
62247.0,100108.6
62248.0,100108.6
62249.0,100108.6
62250.0,100108.6
62251.0,100108.6
62252.0,100108.6
62253.0,100108.6
62254.0,89842.8
62255.0,100108.6
62256.0,100108.6
62257.0,100108.6
62258.0,100108.6
62259.0,100108.6
62260.0,100108.6
62261.0,100108.6
62262.0,100108.6
62263.0,100108.6
62264.0,100108.6
62265.0,100108.6
62266.0,100108.6
62267.0,100108.6
62268.0,100108.6
62269.0,100108.6
62270.0,100108.6
62271.0,120133.3
62272.0,100108.6
62273.0,100108.6
62275.0,100108.6
62277.0,100108.6
62282.0,100108.6
