zipcode,lat,lon
12873,43.117451,-73.311646
12874,43.690560999999995,-73.549743
12878,43.415025,-74.02745
12883,43.836596,-73.55284300000001
12884,43.088396,-73.591291
12885,43.523052,-73.806561
12886,43.683437,-73.939175
12887,43.53676,-73.365798
12901,44.704190000000004,-73.47139200000001
12903,44.680303,-73.445883
12910,44.845249,-73.619461
12911,44.521440000000005,-73.46080500000001
12912,44.480940999999994,-73.772482
12913,44.430096999999996,-74.002212
12914,44.927419,-74.602942
12916,44.834052,-74.515665
12917,44.927638,-74.17891
12918,44.700736,-73.67665699999999
12919,44.964539,-73.44708299999999
12920,44.882767,-74.066008
12921,44.888628000000004,-73.441064
12922,44.286614,-74.702114
12923,44.960319,-73.939419
12924,44.480467,-73.58108100000001
12926,44.950821000000005,-74.329
12927,44.20725,-74.80974599999999
12928,43.963837,-73.583248
12929,44.720027,-73.719234
12930,44.720458,-74.543229
12932,44.214405,-73.608948
12933,44.890994,-73.845341
12934,44.875376,-73.873665
12935,44.844657,-73.796933
12936,44.285061999999996,-73.40145
12937,44.960846999999994,-74.47845500000001
12939,44.432944,-74.160829
12941,44.347328999999995,-73.702866
12942,44.232492,-73.82682700000001
12943,44.122772,-73.8835
12944,44.433105,-73.533248
12945,44.309090999999995,-74.24044
12946,44.206554,-74.046061
12950,44.318369,-73.581246
12952,44.70832,-73.90566
12953,44.745352000000004,-74.260037
12955,44.80665,-73.970421
12956,44.097612,-73.48133299999999
12957,44.848324,-74.574605
12958,44.960295,-73.571184
12959,44.952351,-73.719912
12960,44.015756,-73.572348
12961,44.057111,-73.549539
12962,44.701391,-73.605439
12964,44.125919,-73.62672099999999
12965,44.703456,-74.685289
12966,44.798893,-74.418686
12967,44.774921,-74.657566
12969,44.710896999999996,-74.09815
12970,44.478136,-74.307514
12972,44.554081,-73.569296
12973,44.287677,-74.594706
12974,44.060140999999994,-73.464831
12975,44.529090999999994,-73.430536
12976,44.503733000000004,-74.230251
12977,44.277015000000006,-74.072971
12978,44.61636,-73.80870999999999
12979,44.991657000000004,-73.373374
12980,44.563851,-74.524079
12981,44.627099,-73.845851
12983,44.307528999999995,-74.14702199999999
12985,44.560709,-73.738967
12986,44.226011,-74.48093100000001
12987,44.320840999999994,-73.75346
12989,44.520103000000006,-74.069774
12992,44.817751,-73.516729
12993,44.211345,-73.476221
12996,44.355266,-73.44805500000001
12997,44.372797999999996,-73.892043
12998,44.0778,-73.576545
13020,42.816424,-76.074504
13021,42.922278999999996,-76.558539
13024,42.934596,-76.574232
13026,42.744043,-76.652266
13027,43.166437,-76.364345
13028,43.305215999999994,-75.94529399999999
13029,43.225941999999996,-76.15134300000001
13030,43.152233,-75.962695
13031,43.045015,-76.30954100000001
13032,43.081617,-75.766018
13033,43.188494,-76.562626
13034,42.95678,-76.707909
13035,42.940849,-75.83010300000001
13036,43.309256,-76.166775
13037,43.067797,-75.854933
13039,43.172142,-76.056249
13040,42.559649,-75.930761
13041,43.192089,-76.192302
13042,43.26045,-75.85258
13044,43.291249,-75.996241
13045,42.573848999999996,-76.202145
13051,42.876725,-75.90863900000001
13052,42.712309999999995,-75.86519399999999
13053,42.479575,-76.26791800000001
13054,43.169352,-75.666823
13057,43.101955,-76.03791899999999
13060,43.022861999999996,-76.411872
13061,42.871851,-75.76208199999999
13062,42.484095,-76.384376
13063,42.847849,-75.977961
13064,43.328996000000004,-76.711915
13066,43.032475,-76.000667
13068,42.492430999999996,-76.359199
13069,43.329276,-76.380655
13071,42.675114,-76.542579
13072,42.762209999999996,-75.763989
13073,42.58367,-76.387923
13074,43.310916999999996,-76.54984300000001
13076,43.353715,-76.149309
13077,42.727973,-76.211042
13078,42.958399,-76.06110100000001
13080,43.09321,-76.485258
13081,42.673617,-76.627152
13082,43.10273,-75.959888
13083,43.645775,-75.98168000000001
13084,42.880541,-76.12447399999999
13087,42.708597,-76.15405
13088,43.112421000000005,-76.18945699999999
13090,43.153084,-76.212402
13092,42.654563,-76.41929499999999
13101,42.589192,-76.056073
13102,42.550304,-76.292002
13103,43.325759999999995,-76.109544
13104,42.963029999999996,-75.94843900000001
13108,42.964845000000004,-76.331113
13110,42.895398,-76.280364
13111,43.258488,-76.614264
13112,43.106266,-76.417239
13113,43.16265,-76.538623
13114,43.465706,-76.244786
13115,43.398646,-76.478779
13116,43.074797,-76.007947
13117,43.009299,-76.70750799999999
13118,42.755584999999996,-76.38727800000001
13120,42.933187,-76.175145
13122,42.837754,-75.86152
13123,43.233564,-75.769068
13124,42.661074,-75.823604
13126,43.438798,-76.457454
13131,43.423243,-76.091802
13132,43.271918,-76.251052
13134,42.967368,-75.684678
13135,43.253687,-76.314375
13136,42.614098,-75.844788
13138,42.899087,-76.014634
13140,43.060381,-76.650274
13141,42.752495,-76.18569699999999
13142,43.554899,-76.137872
13143,43.235788,-76.714793
13144,43.568746999999995,-75.977023
13145,43.646741999999996,-76.116311
13146,43.085645,-76.750191
13147,42.775406,-76.569608
13148,42.913371999999995,-76.78526
13152,42.890839,-76.37262
13153,42.996557,-76.453627
13155,42.674546,-75.776726
13156,43.325990000000004,-76.66130600000001
13157,43.206652000000005,-75.72143100000001
13158,42.696934999999996,-75.951068
13159,42.802964,-76.111618
13160,42.827597999999995,-76.648904
13162,43.185045,-75.714741
13163,43.080092,-75.710999
13164,43.096891,-76.312578
13165,42.916639,-76.883297
13166,43.078934999999994,-76.56537900000001
13167,43.326421,-76.06026
13202,43.043782,-76.150638
13203,43.061111,-76.134924
13204,43.050816999999995,-76.17747299999999
13205,43.005276,-76.14203
13206,43.073465,-76.105806
13207,43.012813,-76.163317
13208,43.078768,-76.14523
13209,43.068502,-76.224251
13210,43.031057000000004,-76.127249
13211,43.103572,-76.119484
13212,43.129697,-76.130154
13214,43.038709000000004,-76.075591
13215,42.980793,-76.223386
13219,43.041266,-76.224195
13224,43.037162,-76.1029
13301,43.41605,-75.218175
13302,43.498115000000006,-75.965068
13303,43.367414000000004,-75.468212
13304,43.24388,-75.160287
13305,43.892289,-75.421171
13308,43.251265999999994,-75.657668
13309,43.452005,-75.35544300000001
13310,42.88962,-75.571545
13312,43.691839,-75.204374
13313,42.880221,-75.272902
13314,42.816533,-75.31910400000001
13315,42.744144,-75.14361099999999
13316,43.418917,-75.73974
13317,42.854101,-74.590839
13318,42.921535999999996,-75.260063
13319,43.026436,-75.266925
13320,42.777805,-74.740798
13321,43.087796000000004,-75.370637
13322,42.954345,-75.201657
13323,43.039981,-75.37935300000001
13324,43.320640999999995,-74.961602
13325,43.576282,-75.527857
13326,42.722511,-74.895371
13327,43.972929,-75.262309
13328,42.985096,-75.429027
13329,43.107462,-74.708431
13331,43.866299,-74.880901
13332,42.764159,-75.58173599999999
13333,42.836995,-74.81864399999999
13334,42.827039,-75.65642700000001
13335,42.702259999999995,-75.248224
13337,42.757804,-74.999545
13338,43.528032,-74.987121
13339,42.936895,-74.658658
13340,43.061642,-75.12857
13341,43.036086,-75.396891
13342,42.654143,-75.195234
13343,43.751239,-75.3115
13345,43.687108,-75.32125400000001
13346,42.818442,-75.544331
13348,42.709982000000004,-75.066926
13350,43.061009000000006,-75.000439
13352,43.313337,-75.116208
13353,43.447278999999995,-74.694629
13354,43.265093,-75.268497
13355,42.809841,-75.43043399999999
13357,42.971061,-75.081209
13360,43.721790000000006,-74.714836
13361,42.904352,-74.86756
13362,42.982178000000005,-75.522003
13363,43.324528,-75.513109
13364,42.804977,-75.261071
13365,43.125689,-74.853291
13367,43.757731,-75.532709
13368,43.638483,-75.286787
13402,42.892429,-75.500629
13403,43.164533,-75.267645
13404,43.736385,-75.471758
13406,43.134514,-74.92488900000001
13407,42.968801,-74.950576
13408,42.922948999999996,-75.676749
13409,42.976475,-75.595112
13410,42.931043,-74.61259100000001
13411,42.633789,-75.306457
13413,43.060413,-75.279398
13415,42.596494,-75.19847299999999
13416,43.187371,-74.970659
13417,43.100974,-75.293788
13418,42.845704,-75.38046
13420,43.717768,-74.984147
13421,43.061915,-75.660092
13424,43.152367,-75.365215
13425,42.964793,-75.48706
13428,42.915085999999995,-74.546249
13431,43.209082,-75.073328
13433,43.594910999999996,-75.248869
13435,43.304981,-75.150772
13436,43.811023,-74.666226
13437,43.580307,-75.803859
13438,43.354138,-75.15961300000001
13439,42.857316,-74.995275
13440,43.215771000000004,-75.461779
13441,43.226377,-75.408248
13450,42.701927000000005,-74.81029699999999
13452,43.043056,-74.63046999999999
13454,43.219834000000006,-74.757687
13456,43.000029,-75.255495
13459,42.775008,-74.588678
13460,42.687707,-75.44229
13461,43.070467,-75.599126
13464,42.687973,-75.615788
13468,42.84803,-74.851887
13469,43.214828000000004,-75.302367
13470,43.209569,-74.609995
13471,43.357597,-75.57739699999999
13472,43.697410999999995,-75.067862
13473,43.646449,-75.443434
13475,42.893741,-74.830529
13476,43.087503000000005,-75.509514
13477,43.032894,-75.512948
13478,43.144012,-75.581897
13480,42.917854,-75.363169
13483,43.397335,-75.826061
13484,42.866325,-75.65919
13485,42.787528,-75.315224
13486,43.345147,-75.344599
13488,42.688638,-74.750589
13489,43.460774,-75.552463
13490,43.110079999999996,-75.426511
13491,42.864135,-75.168133
13492,43.114604,-75.33768
13493,43.432843,-75.897509
13494,43.532529,-75.141288
13495,43.110890000000005,-75.277497
13501,43.081283,-75.225833
13502,43.141264,-75.154707
13601,43.968892,-75.906501
13602,44.065388,-75.784305
13603,44.035973999999996,-75.793813
13605,43.80741,-76.050358
13606,43.872576,-76.014735
13607,44.298548,-75.936006
13608,44.260940000000005,-75.613698
13612,43.985237,-75.76937
13613,44.870613,-74.750443
13614,44.530889,-75.69117
13615,44.047775,-75.98405699999999
13616,44.030078,-75.857573
13617,44.580531,-75.142767
13618,44.114765999999996,-76.290981
13619,43.978952,-75.600977
13620,43.908782,-75.448325
13621,44.834246,-75.080093
13622,44.100667,-76.106996
13623,44.449785999999996,-75.752462
13624,44.20948,-76.093055
13625,44.538101,-74.928377
13626,43.830086,-75.734774
13628,44.030542,-75.68239399999999
13630,44.498619,-75.311532
13633,44.49743,-75.455993
13634,44.01129,-76.073698
13635,44.286952,-75.281419
13636,43.743443,-76.11655
13637,44.106202,-75.818322
13638,44.019071999999994,-75.741692
13639,44.263676000000004,-75.150529
13640,44.303561,-76.028103
13641,44.273801,-76.003351
13642,44.335388,-75.45587900000001
13643,44.031812,-75.71709399999999
13646,44.446082000000004,-75.674198
13647,44.605875,-74.98058
13648,44.150217,-75.318
13650,43.81131,-76.21609699999999
13651,43.866158,-76.17696600000001
13652,44.432660999999996,-75.186773
13654,44.577138,-75.436852
13655,44.981859,-74.65015
13656,44.192383,-75.955933
13658,44.747782,-75.271203
13659,43.738005,-75.86338
13660,44.773868,-75.160958
13661,43.70962,-76.098396
13662,44.932334000000004,-74.883932
13664,44.584013,-75.64546
13665,44.04846,-75.434366
13666,44.218485,-74.926076
13667,44.837267,-74.96009699999999
13668,44.75482,-74.986306
13669,44.672777,-75.482342
13670,44.167379,-75.11673499999999
13672,44.470543,-74.660706
13673,44.164347,-75.718028
13674,43.738561,-76.04818
13675,44.281718,-75.84628599999999
13676,44.654959999999996,-74.926222
13677,44.512429,-75.179673
13678,44.813765999999994,-74.992918
13679,44.319891,-75.770605
13680,44.595988,-75.323398
13681,44.428053999999996,-75.37315100000001
13682,43.843312,-75.901905
13684,44.356596,-75.013141
13685,43.925469,-76.085527
13687,44.439018,-74.838177
13690,44.097456,-75.007653
13691,44.231562,-75.770537
13692,44.288793,-76.026292
13693,43.985746999999996,-76.246105
13694,44.868927,-75.134242
13695,44.102928999999996,-74.922258
13696,44.694741,-74.888048
13697,44.754714,-74.810347
13730,42.223737,-75.532187
13731,42.12965,-74.78782199999999
13732,42.049447,-76.167535
13733,42.301697,-75.478883
13734,42.069955,-76.409653
13736,42.324084,-76.202038
13739,42.349123999999996,-74.789149
13740,42.273812,-74.756997
13743,42.211894,-76.338222
13744,42.243494,-75.907999
13746,42.268926,-75.88466700000001
13748,42.042578999999996,-75.822521
13750,42.471013,-74.857905
13751,42.454448,-74.901809
13752,42.190557,-74.897015
13753,42.30696,-74.92691500000001
13754,42.088460999999995,-75.447935
13755,42.055240999999995,-74.96692
13756,42.004099,-75.10067
13757,42.410607,-74.89122900000001
13760,42.133332,-76.084622
13774,41.960128999999995,-75.149396
13775,42.327909000000005,-75.134022
13776,42.470423,-75.331951
13777,42.258165999999996,-75.989587
13778,42.359214,-75.759499
13780,42.422484999999995,-75.47658299999999
13782,42.169629,-74.991301
13783,41.993662,-75.266006
13784,42.426878,-76.221343
13786,42.440979999999996,-74.69394100000001
13787,42.212627000000005,-75.671949
13788,42.339013,-74.666282
13790,42.165361,-76.001942
13794,42.393238000000004,-76.01371999999999
13795,42.056638,-75.778938
13796,42.557188000000004,-75.13213
13797,42.333665,-76.040401
13801,42.505085,-75.77696999999999
13802,42.242134,-76.04126600000001
13803,42.456883000000005,-76.06712399999999
13804,42.225702000000005,-75.38422
13806,42.379101,-74.957234
13807,42.60747,-74.988238
13808,42.525233,-75.2622
13809,42.403814000000004,-75.39554100000001
13810,42.606817,-75.108363
13811,42.234926,-76.16405400000001
13812,42.03006,-76.354752
13813,42.163707,-75.551328
13815,42.547866,-75.530855
13820,42.483456,-75.036874
13825,42.435577,-75.204553
13826,42.09982,-75.638796
13827,42.117827,-76.249166
13830,42.437694,-75.62735699999999
13832,42.65813,-75.672216
13833,42.198205,-75.768632
13834,42.530981,-74.96589499999999
13835,42.383214,-76.178996
13838,42.285099,-75.388127
13839,42.262039,-75.252051
13841,42.40699,-75.842161
13842,42.3767,-74.723609
13843,42.503033,-75.382469
13844,42.608179,-75.668317
13845,42.053430999999996,-76.354924
13846,42.363723,-75.054746
13847,42.186107,-75.291002
13849,42.350096,-75.30931700000001
13850,42.049395000000004,-76.01759399999999
13856,42.171040999999995,-75.183316
13859,42.372464,-75.245243
13860,42.453131,-74.93297199999999
13861,42.50854,-75.151092
13862,42.330958,-75.93100799999999
13863,42.455495,-75.898915
13864,42.27176,-76.38855699999999
13865,42.032061,-75.615617
13901,42.183203000000006,-75.876048
13902,42.088824,-75.96888299999999
13903,42.04187,-75.889077
13904,42.134122999999995,-75.820206
13905,42.170435999999995,-75.943434
14001,43.036573,-78.51083100000001
14004,42.891371,-78.503687
14005,42.920586,-78.250065
14006,42.63313,-79.021745
14008,43.312726,-78.623166
14009,42.593154,-78.39746099999999
14011,42.830674,-78.299709
14012,43.332173,-78.532622
14013,43.086290000000005,-78.397746
14020,42.996190000000006,-78.213412
14024,42.581363,-78.245468
14025,42.622205,-78.727034
14026,42.942356,-78.687965
14028,43.31804,-78.717617
14030,42.564386,-78.50762399999999
14031,42.983128,-78.61425799999999
14032,43.046729,-78.630773
14033,42.654382,-78.69212399999999
14034,42.500569,-78.865375
14035,42.490778000000006,-78.848389
14036,42.973851,-78.389527
14037,42.802789000000004,-78.453328
14039,42.85148,-78.173096
14040,42.890873,-78.376631
14041,42.398835,-78.971581
14042,42.475564,-78.488807
14043,42.901971,-78.703418
14047,42.687367,-78.986636
14048,42.484359000000005,-79.31700500000001
14051,43.042842,-78.699413
14052,42.772531,-78.584321
14054,42.919587,-78.126802
14055,42.562878999999995,-78.600126
14057,42.646574,-78.874782
14058,43.102049,-78.16885699999999
14059,42.833552000000005,-78.634046
14060,42.450155,-78.296467
14061,42.593878000000004,-79.079302
14062,42.438404,-79.143107
14063,42.40869,-79.331304
14065,42.484905,-78.312811
14066,42.629054,-78.185536
14067,43.213204,-78.568403
14068,43.027386,-78.75666600000001
14069,42.615234,-78.642935
14070,42.419658,-78.917725
14072,43.017901,-78.962657
14075,42.712657,-78.83470799999999
14080,42.648324,-78.54830799999999
14081,42.563203,-79.06783399999999
14082,42.656563,-78.385184
14085,42.717882,-78.92162900000001
14086,42.909063,-78.62925600000001
14091,42.538233,-78.893008
14092,43.17322,-78.993074
14094,43.157758,-78.701995
14098,43.334373,-78.380616
14101,42.392651,-78.538203
14102,42.837026,-78.557725
14103,43.211161,-78.37677
14105,43.199166,-78.483903
14108,43.263343,-78.72695
14109,43.137952,-79.034134
14111,42.580255,-78.904691
14112,42.697963,-78.939953
14113,42.671576,-78.339931
14120,43.079316999999996,-78.84265400000001
14125,43.084919,-78.274609
14126,43.335882,-78.728636
14127,42.752803,-78.73969699999999
14129,42.481182000000004,-79.01738399999999
14130,42.555981,-78.14765200000001
14131,43.238603000000005,-78.899823
14132,43.14933,-78.877732
14134,42.527685999999996,-78.523981
14135,42.487694,-79.2409
14136,42.517379,-79.174812
14138,42.379512,-79.03665600000001
14139,42.718405,-78.541402
14141,42.524967,-78.712076
14143,42.972268,-78.064247
14145,42.729606,-78.43432800000001
14150,42.998084000000006,-78.87825600000001
14167,42.748523,-78.32295400000001
14168,42.520385,-78.99054100000001
14169,42.766144,-78.523698
14170,42.700245,-78.674307
14171,42.424673999999996,-78.64983199999999
14172,43.272672,-78.812943
14173,42.525971000000006,-78.473102
14174,43.249139,-78.998325
14201,42.89606,-78.886424
14202,42.881489,-78.877477
14203,42.868914000000004,-78.869693
14204,42.882138,-78.861325
14206,42.880078000000005,-78.810469
14207,42.951932,-78.898883
14208,42.915890000000005,-78.853098
14209,42.913959999999996,-78.866027
14210,42.862657,-78.82876800000001
14211,42.906731,-78.819891
14212,42.894211,-78.820173
14213,42.918096999999996,-78.89240600000001
14214,42.939640000000004,-78.840689
14215,42.935288,-78.810645
14216,42.949615,-78.86111899999999
14217,42.971876,-78.876869
14218,42.819371999999994,-78.830952
14219,42.788675,-78.826431
14220,42.845738,-78.822076
14221,42.984481,-78.722761
14222,42.919826,-78.876923
14223,42.973452,-78.84620100000001
14224,42.837759000000005,-78.747821
14225,42.928948999999996,-78.75027299999999
14226,42.971014000000004,-78.79645500000001
14227,42.886872,-78.73083199999999
14228,43.044371000000005,-78.777335
14261,43.007692999999996,-78.791436
14301,43.095821,-79.040408
14302,43.093896,-79.049193
14303,43.084975,-79.038402
14304,43.099407,-78.951983
14305,43.122831,-79.023218
14411,43.235972,-78.216477
14414,42.890961,-77.74375699999999
14415,42.755495,-77.017084
14416,43.082693,-77.980115
14418,42.60443,-77.21642800000001
14420,43.211739,-77.934564
14422,43.084761,-78.066965
14423,42.933948,-77.82110300000001
14424,42.856695,-77.30327700000001
14425,42.991514,-77.33802
14427,42.621589,-78.053905
14428,43.080517,-77.85356800000001
14432,42.957390999999994,-77.143523
14433,43.082126,-76.87759799999999
14435,42.712552,-77.663312
14437,42.570141,-77.73376400000001
14441,42.68461,-76.957603
14445,43.113062,-77.490306
14450,43.092487,-77.420461
14454,42.797774,-77.774638
14456,42.847695,-76.998972
14462,42.686534,-77.751115
14464,43.327049,-77.932163
14466,42.776517,-77.58104200000001
14467,43.036367,-77.612051
14468,43.293956,-77.802049
14469,42.877919,-77.471014
14470,43.205212,-78.05768499999999
14471,42.753761,-77.492189
14472,42.966819,-77.57513399999999
14475,42.937819,-77.498297
14476,43.329378999999996,-78.0428
14477,43.333129,-78.140393
14478,42.577822999999995,-77.126322
14479,43.236261999999996,-78.313775
14480,42.838482,-77.710342
14481,42.761795,-77.921452
14482,42.978904,-77.97153399999999
14485,42.882635,-77.601026
14486,42.89428,-77.921587
14487,42.811758000000005,-77.63600600000001
14489,43.088381,-76.99434699999999
14502,43.096594,-77.335388
14504,42.968981,-77.231501
14505,43.159419,-77.168961
14506,43.005511,-77.51665600000001
14507,42.684915999999994,-77.254886
14510,42.683009999999996,-77.86900899999999
14511,42.999373999999996,-77.89179
14512,42.645241,-77.39976999999999
14513,43.086308,-77.092116
14514,43.109913,-77.814986
14516,43.201328000000004,-76.919338
14517,42.592426,-77.895852
14519,43.233971999999994,-77.314631
14521,42.676642,-76.805003
14522,43.061423,-77.220399
14525,42.877513,-78.013345
14526,43.151464000000004,-77.444396
14527,42.665508,-77.06630899999999
14529,42.539976,-77.6381
14530,42.739909999999995,-77.998746
14532,42.964101,-77.032088
14533,42.838808,-77.888751
14534,43.05689,-77.52104200000001
14536,42.543975,-78.083671
14537,43.035808,-77.163201
14539,42.834499,-77.874751
14541,42.765059,-76.848967
14542,43.147329,-76.86012099999999
14543,42.983831,-77.678535
14544,42.756251,-77.243735
14545,42.664857,-77.70100699999999
14546,43.032675,-77.780006
14548,42.976071999999995,-77.24387
14549,42.700031,-78.017273
14550,42.679902,-78.093487
14551,43.218368,-77.049581
14555,43.260787,-76.97574
14559,43.18998,-77.819052
14560,42.683429,-77.565904
14561,42.820432000000004,-77.131778
14564,42.986699,-77.43436
14568,43.161845,-77.281657
14569,42.735221,-78.171092
14571,43.341652,-78.25174200000001
14572,42.564925,-77.562598
14580,43.217283,-77.44453399999999
14585,42.906261,-77.553145
14586,43.041675,-77.689904
14588,42.680987,-76.87080300000001
14589,43.249424,-77.174261
14590,43.242546999999995,-76.826243
14591,42.832085,-78.107386
14592,42.872237,-77.895893
14604,43.156212,-77.604741
14605,43.168428000000006,-77.602642
14606,43.171046999999994,-77.697953
14607,43.150776,-77.58643199999999
14608,43.154099,-77.62293000000001
14609,43.177093,-77.554873
14610,43.142359,-77.545372
14611,43.148315999999994,-77.646987
14612,43.266329999999996,-77.67670600000001
14613,43.182171000000004,-77.640175
14614,43.157441999999996,-77.61535500000001
14615,43.201207000000004,-77.654749
14616,43.234621999999995,-77.657663
14617,43.225497,-77.59352700000001
14618,43.114542,-77.554976
14619,43.136456,-77.649477
14620,43.128291,-77.605805
14621,43.189939,-77.603649
14622,43.215740999999994,-77.552402
14623,43.087348999999996,-77.641862
14624,43.1283,-77.731411
14625,43.150034999999995,-77.50551999999999
14626,43.216558,-77.710789
14627,43.128664,-77.629144
14701,42.08016,-79.25671
14706,42.113246000000004,-78.533146
14707,42.07734,-78.06052
14708,42.019219,-78.06361700000001
14709,42.356494,-77.98206400000001
14710,42.08777,-79.419847
14711,42.326732,-78.119419
14712,42.183745,-79.361923
14714,42.296728,-78.233633
14715,42.07653,-78.14475
14716,42.390637,-79.445044
14717,42.361647,-78.179701
14718,42.345814000000004,-79.287617
14719,42.341958,-78.87595300000001
14720,42.108592,-79.28117900000001
14721,42.013905,-78.266442
14722,42.209489000000005,-79.468361
14723,42.317698,-79.157224
14724,42.046328,-79.66983
14726,42.253585,-79.020279
14727,42.206882,-78.297294
14728,42.263333,-79.423176
14729,42.408377,-78.743584
14731,42.307351000000004,-78.655503
14732,42.231862,-79.116414
14733,42.160121999999994,-79.17219899999999
14735,42.452690000000004,-78.09616899999999
14736,42.140845,-79.74610799999999
14737,42.32905,-78.428611
14738,42.055006,-79.084541
14739,42.192603999999996,-78.146295
14740,42.223203000000005,-79.181435
14741,42.219966,-78.611624
14742,42.120123,-79.306839
14743,42.211871,-78.39600899999999
14744,42.4281,-78.206654
14747,42.153715000000005,-79.09451800000001
14748,42.157106,-78.643074
14750,42.079766,-79.32924399999999
14752,42.351728,-79.319857
14753,42.036032,-78.664372
14754,42.021908,-78.20156899999999
14755,42.233756,-78.80459599999999
14756,42.198039,-79.421274
14757,42.237679,-79.50470899999999
14760,42.077027,-78.418429
14767,42.057352,-79.514135
14769,42.367931,-79.472317
14770,42.037929,-78.300296
14772,42.15747,-78.952618
14774,42.088367,-78.14909300000001
14775,42.228753000000005,-79.699933
14777,42.38608,-78.273772
14778,42.077584,-78.483239
14779,42.081231,-78.777985
14781,42.161603,-79.601288
14782,42.265508000000004,-79.263865
14783,42.082144,-78.887354
14784,42.311143,-79.385369
14787,42.311240000000005,-79.565066
14788,42.061991,-78.38010799999999
14801,42.104056,-77.292968
14802,42.253375,-77.78929699999999
14803,42.273416,-77.745296
14804,42.317259,-77.847936
14805,42.352793,-76.713898
14806,42.171496999999995,-77.772561
14807,42.420997,-77.711347
14808,42.559639000000004,-77.46686
14809,42.424318,-77.448755
14810,42.349751,-77.343379
14812,42.300727,-77.00524899999999
14813,42.252646999999996,-77.995104
14814,42.155636,-76.9593
14815,42.374268,-77.08678
14816,42.197873,-76.73208299999999
14817,42.357625,-76.335167
14818,42.454933000000004,-76.818927
14819,42.224194,-77.441939
14820,42.19328,-77.3599
14821,42.241574,-77.219254
14822,42.424481,-77.851457
14823,42.248614,-77.554873
14824,42.259793,-76.69953100000001
14825,42.056296,-76.618187
14826,42.491462,-77.497792
14827,42.180651,-77.14288499999999
14830,42.128122999999995,-77.031977
14836,42.53301,-77.86974599999999
14837,42.490666999999995,-77.026107
14838,42.188126000000004,-76.662349
14839,42.119444,-77.640967
14840,42.441653,-77.194396
14841,42.525338,-76.840915
14842,42.60062,-76.981464
14843,42.320079,-77.646339
14845,42.215841,-76.8341
14846,42.532090000000004,-78.001564
14847,42.6085,-76.734217
14850,42.432165000000005,-76.49704200000001
14853,42.449002,-76.477551
14854,42.505802,-76.614769
14855,42.1457,-77.497396
14856,42.376717,-77.366506
14858,42.029790000000006,-77.134956
14859,42.114838,-76.538139
14860,42.59192,-76.831428
14861,42.088212,-76.686236
14864,42.275415,-76.840921
14865,42.34818,-76.833969
14867,42.34315,-76.618094
14869,42.362320000000004,-76.76896500000001
14870,42.160371999999995,-77.127611
14871,42.039595,-76.911364
14872,42.243653,-76.874902
14873,42.522912,-77.29835899999999
14874,42.530177,-77.175488
14877,42.057790000000004,-77.680307
14878,42.450262,-76.943405
14879,42.321946000000004,-77.187158
14880,42.177508,-77.970614
14881,42.399901,-76.358994
14882,42.579578000000005,-76.553706
14883,42.237435999999995,-76.475779
14884,42.479521999999996,-77.893852
14885,42.046486,-77.570328
14886,42.505752,-76.684984
14889,42.234190999999996,-76.579111
14891,42.377014,-76.946182
14892,42.046025,-76.529114
14893,42.467714,-77.107721
14894,42.019065000000005,-76.77709200000001
14895,42.08144,-77.940922
14897,42.020695,-77.792636
14898,42.053364,-77.4295
14901,42.087649,-76.746938
14903,42.131632,-76.871851
14904,42.070383,-76.80065
14905,42.087725,-76.84328199999999
